"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at" 
True,"278284_2","DE",222,"1","2025-12-14T15:50:17.008396Z",3159,9.746,"I think what we have to take note of is that the rejection of the revised Hunting Act also means that the forward-looking regulation of the wolf population and the delegation of decision-making powers to the cantons have been rejected. At the same time, it is clear to all or most of us that the rejection of this law does not solve the problem. There are also people, as Mr. Jositsch has just said, who have rejected the law in this form, but who also say that doing nothing is not an option.","non_climate","2025-12-14T15:50:17.008396Z"
True,"260144_10","DE",223,"1","2025-12-14T15:50:20.164165Z",3160,2.915,"Finally, I would like to make a few basic comments:","non_classifiable","2025-12-14T15:50:20.164165Z"
True,"311765_4","DE",224,"1","2025-12-14T15:50:38.980911Z",3161,18.263,"In the previous debate on agriculture, we also talked about an incredible amount of money, and everything came through clearly. We provided the corresponding support everywhere, including money for livestock protection. In Block 1, you even supported federal payments to the cantons for animals outside the wolf population. I think we really have gone a bit overboard here. I would therefore ask you to follow the majority in this second block, at least everywhere.","non_climate","2025-12-14T15:50:38.980911Z"
True,"200149_3","DE",225,"1","2025-12-14T15:51:05.348166Z",3162,23.603,"In this case, as Mr. Müller rightly said, it has been less than three years since this law came into force. The initiative was withdrawn at the time, based on this legislation. For this reason, we cannot turn everything upside down again now. But we have had this discussion in the Commission and said that we want to know what the effects of this legislation are. Individual cases are often brought up, but Mr. Müller has shown very nicely what it takes for someone to really fall under the title of speeding. It takes a lot, it's not something that can happen to just anyone. I assume that almost everyone has been fined for driving at 60 instead of 50 kilometers per hour. That's different from what falls under the term speeding.","non_climate","2025-12-14T15:51:05.348166Z"
True,"362522_7","DE",226,"1","2025-12-14T15:51:13.922488Z",3163,8.294,"According to the dispatch, the savings amount to CHF 28 million. This is the amount for annual operating expenses. One could also speak of 44 million francs in total.","non_classifiable","2025-12-14T15:51:13.922488Z"
True,"203244_3","FR",227,"1","2025-12-14T15:51:35.653461Z",3164,21.502,"The beaver, which has been reintroduced to watercourses in various parts of Switzerland since the 1950s, is protected under the Hunting Act. This protection, together with a suitable natural habitat, has encouraged its development, particularly in small streams located largely in agricultural areas. Today, there are over 2,800 beavers in our country, 1,200 more than ten years ago. This sharp rise is causing increasing damage to infrastructure such as footpaths, farmland and forestry, as well as to the dams they build during floods.","non_climate","2025-12-14T15:51:35.653461Z"
True,"363824_4","FR",228,"1","2025-12-14T15:52:26.055579Z",3165,42.676,"So we can't ask for 4, 5, 6 billion francs more for the army and, at the same time, let the states we want to defend ourselves against buy our airports, our telecommunications infrastructures, our transport infrastructures and our infrastructures vital to the country's security. We have to choose a doctrine. We have to choose a discourse. If the world has changed, if it's full of threats, if there are threatening states ready to do us harm and if we have to defend ourselves militarily against them, if that's the hypothesis we've chosen, then we also have to protect ourselves against the investments of these states against which we're seeking to defend ourselves. Otherwise, we really have a serious problem of coherence in this Parliament.","non_climate","2025-12-14T15:52:26.055579Z"
True,"317129_10","DE",229,"1","2025-12-14T15:52:41.498870Z",3166,15.137,"On the last point: the projects of the round table are central. We need this compromise, but we also need to correct the wrong decision in Block 1 on the compensatory measures, otherwise the entire bill is at risk. The Green Liberals are committed to this compromise, to this round table, to these fifteen projects.","non_classifiable","2025-12-14T15:52:41.498870Z"
True,"353345_2","DE",230,"1","2025-12-14T15:53:12.426510Z",3167,30.345,"The National Council has decided to follow the Council of States and thus the Federal Council with regard to Article 17 paragraph 1 introduction. This creates clarity in terms of supervisory law and classifies market manipulation as inadmissible even if it is negligent. However, I would like to expressly point out that purely careless errors due to mistyping in often hectic trading, so-called fat-finger errors, are not to be regarded as market manipulation. Under criminal law, it remains the case that the intention of the perpetrator must be proven. Overall, the regulation thus corresponds to the content of the Financial Market Infrastructure Act.","non_climate","2025-12-14T15:53:12.426510Z"
True,"244572_8","FR",231,"1","2025-12-14T15:53:35.871808Z",3168,23.103,"So much for the reasons for this revision. As you can see from the leaflet, the Commission's positions are extremely divided on certain points. We have added to the draft that came out of the deliberations of the Council of States a number of clarifications concerning the protection of wildlife. We have also strengthened a number of provisions to ensure more effective management of the number of animals causing damage, and mentioned the damage they cause to livestock farmers and infrastructure. I could mention some of the animals that have been the subject of debate, but I'll refrain from giving you the full list to avoid exceeding the seven hours of debate scheduled for today. We'll have a chance to talk about them during the article-by-article discussion.","non_climate","2025-12-14T15:53:35.871808Z"
