paragraph_id,original_text,final_climate,language
308826_3,"In den letzten fünf Winterhalbjahren war das gemäss der schweizerischen Elektrizitätsstatistik gerade zweimal der Fall, nämlich im Winterhalbjahr 2017/18 und im vergangenen Winterhalbjahr 2021/22. Ich kann Ihnen hier die Zahlen nennen. Im letzten Winterhalbjahr importierte die Schweiz 20,862 Terawattstunden. Sie exportierte gleichzeitig 13,041 Terawattstunden. Das ergibt per saldo, und das ist ja wichtig, einen Nettoimport von 7,821 Terawattstunden. Im laufenden Winterhalbjahr 2022/23 droht, wir wissen es, eine Strommangellage. Diese droht, weil die Importe zu tief ausfallen. Der Importsaldo wird also damit mutmasslich unter 5 Terawattstunden sinken, weil die Importe nicht so erfolgen, wie wir sie brauchen. Das bedeutet, dass mit dem Antrag der Mehrheit der forcierte Zubau nicht ausgelöst würde, obwohl eine akute Mangellage herrscht. Das zeigt, dass das Kriterium Nettoimport gerade in Mangellagen eine untaugliche Grösse ist. Es verhindert den Zubau genau dann, wenn er am dringendsten ist.",1,DE
279653_14,"Si on nous assure que la division immobilière des CFF sera tout de même en mesure d'atteindre les objectifs d'assainissement de la Caisse de pensions des CFF, même si les projets mentionnés sont suspendus, la Commission des finances s'étonne que le Conseil fédéral ne tienne pas compte de l'augmentation des recettes qu'engendrent les projets suspendus à moyen et long termes. Pour le Conseil fédéral, il faut regarder la situation dans son ensemble. Malgré de bons bénéfices dans le secteur immobilier, les CFF présentent depuis des années un cash-flow négatif, c'est-à-dire qu'ils dépensent plus d'argent qu'ils n'en gagnent.",0,FR
289339_15,"La Commission de l'économie et des redevances s'est réunie, je l'ai dit, une première fois le 17 mai 2021. Lors de ses travaux, elle a procédé à l'audition de représentants de la Conférence des directrices et directeurs cantonaux des finances et de la Conférence des villes suisses sur les impôts. Elle a également entendu les organisations faîtières de l'économie que sont l'Union syndicale suisse, l'Union suisse des arts et métiers et Economiesuisse, ainsi que des acteurs du secteur concerné que sont l'Association suisse des banquiers, l'Union des banques cantonales suisses, l'Association des banques privées suisses, Expertsuisse, SIX, Swiss Holdings et Asset Management Association Switzerland.",0,FR
305178_2,"Die Kommissionsmehrheit möchte die Auskunftspflicht gegenüber den Behörden im Vergleich zur Fassung des Ständerates abschwächen. Ich muss Ihnen sagen, ich bin darüber erstaunt. Jetzt haben Sie den ganzen Morgen Fragen gestellt: Was hat der Bundesrat gewusst? Haben Sie das abgeklärt? Warum können Sie das nicht sagen? Wenn jemand anklopft und einen Antrag stellt, sollte man auch sagen: Okay, jetzt müssen die Informationen offengelegt werden, um zu prüfen, ob die Voraussetzungen für eine solche temporäre Liquiditätsunterstützung erfüllt sind, aber auch, um die Risiken besser abwägen zu können. Denn wenn ein Verpflichtungskredit von immerhin 10 Milliarden Franken und in diesem spezifischen Fall ein Rahmenkredit von 4 Milliarden Franken für die Axpo gesprochen werden, wie das jetzt geschehen ist, sind wir schon der Meinung, dass in dieser Situation auch die entsprechenden Auskünfte erteilt werden sollen.",0,DE
331818_2,"Herr Zopfi hat die wesentlichen Punkte bereits ausgeführt. Trotzdem möchte ich noch betonen, dass wir mit dieser Vorleistung, mit dieser Vorinvestition eine wichtige Massnahme beschliessen werden. Diese 100 Millionen Franken sind nämlich gut eingesetzt. Nehmen wir dieses Projekt nicht auf, so ist zu befürchten - was auch die Kantone, die uns entsprechend kontaktiert haben, so sehen -, dass später Mehrkosten nicht nur wahrscheinlich, sondern sicher anfallen werden.",0,DE
319632_6,"Les risques sur cet axe doivent être diminués et nous devons assurer la protection durant les travaux. Il est de notre responsabilité de réparer, d'assainir et d'assurer la sécurité de la vallée et il est grand temps d'agir. L'enlèvement complet est la meilleure solution pour réduire les risques et la seule pour éviter la pollution des eaux. En effet, nous ne savons pas, malgré des analyses, où finissent les eaux qui s'écoulent à l'intérieur de l'éboulement. Quand nous lisons la liste des produits contenus dans les éboulis, c'est plutôt inquiétant. Une encapsulation n'assurerait pas l'imperméabilité.",0,FR
224615_12,Je vous invite donc à approuver la proposition de la Conférence de conciliation.,0,FR
194896_29,"En vue d'une exploitation efficiente et respectueuse de l'environnement des agents énergétiques utilisés, le Conseil fédéral peut fixer des exigences minimales pour le remplacement ou la reconstruction de grandes installations de chauffage. Il se fonde pour ce faire sur l'état de la technique et définit les modalités d'entente avec les cantons.",1,DE
308280_7,1. le délai nécessaire pour réaliser les travaux d'assainissement;,0,FR
332631_11,"Es liegt nun ein Einzelantrag der FDP-Fraktion vor. Wir vonseiten der SVP-Fraktion können diesen Einzelantrag unterstützen, weil er eben die Grundstossrichtung unterstützt. Wir wollen jetzt eine Debatte über die Kernenergie, weil sie notwendig ist, um zukünftig die Stromversorgung dieses Landes sicherzustellen. Wir werden unseren Minderheitsantrag zugunsten des Einzelantrages der FDP-Fraktion zurückziehen, und wir anerkennen, dass die FDP-Fraktion auch gescheiter wird.",1,DE
212690_8,"Par ailleurs, le Conseil fédéral dit, dans sa réponse à ma motion, qu'il examinera les possibilités de garantir que les instruments de planification et de gestion des ressources en eau soient mis en oeuvre dans les cantons. Sur ce point également, je souhaiterais avoir quelques précisions de la part de Madame la présidente de la Confédération: comment le Conseil fédéral compte-t-il faire et où en est-il en la matière?",0,FR
336579_1,Ihre Kommission hat dieses Geschäft am 15.[NB]Januar dieses Jahres beraten. Eintreten wurde ohne Gegenantrag beschlossen.,0,DE
319532_4,"En commission, des voix d'experts un peu discordantes de la doctrine officielle ont conduit à des interrogations sur le choix de la méthode et sur les mesures de sécurité envisagées, en particulier pour protéger le personnel chargé de la procédure d'élimination.",0,FR
353924_2,"Premièrement, il est vrai que le rôle d'une banque dépositaire est avant tout de nature organisationnelle, analytique et comptable. En d'autres termes, les 45 milliards de francs que représente aujourd'hui la fortune de l'AVS ne sont pas déposés physiquement à la ""State Street Bank"" aux Etats-Unis, mais dans les 120 pays du monde dans lesquels Compenswiss investit, du Brésil à la Chine, en passant par la[NB]Turquie.[NB]En[NB]réalité, c'est environ un tiers de la fortune de l'AVS qui est investi aux Etats-Unis. Ce sont donc environ 15 milliards de francs de l'AVS qui sont localisés physiquement aux Etats-Unis.",0,FR
336219_5,"Ich danke Ihnen, wenn Sie meiner Motion zustimmen.",0,DE
265813_3,"Dans le cadre de la révision, le Conseil fédéral a proposé à l'article 35d de supprimer la référence aux critères sociaux. C'est assez surprenant, parce que dans le message lui-même, le Conseil fédéral admet qu'il y a toujours des problèmes sociaux qui pourraient surgir, mais il considère que, comme on va réduire de manière importante la mise sur le marché de biocarburants, il y aurait en fait moins de problèmes sociaux. Ceci dit, pour la quantité résiduelle de biocarburants mise sur le marché, il importe d'avoir des critères qui soient non seulement écologiques, mais également sociaux. Dès lors, je pense qu'il faut aujourd'hui maintenir cette exigence double, c'est-à-dire que les biocarburants qui sont sur le marché répondent à des critères écologiques et à des critères sociaux.",1,FR
215442_2,"La commission a entendu les représentants de la Poste, les acteurs privés du marché postal, les représentants des communes, les partenaires sociaux, les représentants des régions de montagne et ceux des associations économiques notamment. Après ces auditions, la commission a tenu une discussion approfondie sur le rapport. Celui-ci, comme l'a dit le rapporteur de langue allemande, arrive à la conclusion que la législation est globalement bien pensée et adaptée et a des effets positifs, mais que quelques améliorations ponctuelles sont possibles. Nous le constatons d'ailleurs de manière empirique année après année: la Poste réalise de bons résultats dans un environnement en rapide mutation. Le cadre légal apparaît donc comme approprié même si tout n'est pas, comme cela a été dit, parfait.",0,FR
254817_10,"Zuhanden der Umweltverbände, welche auch hier Bedenken geäussert haben, halte ich fest: Falls diese Nord-Süd-Verbindung wirklich gekappt wird, werden Sie mit einem Umlagerungsverkehr in ungeahntem Ausmass konfrontiert, was weder ökologisch noch ökonomisch sinnvoll ist. Die zeitweilige Umfahrung ist aufgrund der Räumung des Munitionsdepots zwingend. Dies war nicht vorauszusehen und ist auch nicht durch die betroffenen Kantone allein zu verantworten.",0,DE
359226_1,"Der Kommissionssprecher hat gesagt, die Motion bestehe aus zwei Teilen, aus einer Informationspflicht und einer Kostenübernahme. Es ist auch für die Minderheit klar, dass die Kostenübernahme zu weit geht. Es geht also lediglich noch darum, Ziffer 1 der Motion anzunehmen und Ziffer 2 abzulehnen. Worum geht es aus Sicht der Minderheit bei Ziffer 1?",0,DE
344392_1,"Cher collègue, lors de votre prise de parole, vous avez défendu vos propositions de minorité en disant que l'analyse et le contrôle des entreprises suisses devraient être limités aux entreprises d'importance systémique. Pourriez-vous me donner une définition légale d'une ""entreprise d'importance systémique""?",0,FR
197249_4,"Aber es gibt durchaus auch praktische Überlegungen, die ganz konkret auf die Schweiz anwendbar sind: Wenn Sie den Kantonen ermöglichen, überhaupt keine Steuern mehr auf den Erträgen aus Patenten einzunehmen, dann könnte das zu einem ungünstigen Wettbewerb innerhalb der Schweiz führen, zu einem Druck dahingehend, dass die Gesellschaften ihren Standort verlegen. Es kann da um sehr, sehr viel Geld gehen. Dieses Vorgehen wäre nicht richtig. Zumindest 10 Prozent - das ist in keiner Art und Weise viel - dieses Substrates sollten wir in der ganzen Schweiz besteuern.",0,DE
338369_8,"J'en viens au deuxième aspect de cette motion - et là, je rejoins en grande partie ce qui a été dit par les deux rapporteurs. D'après les discussions qu'il y a eu au Conseil des Etats et les propos mêmes du conseiller fédéral, en effet, la Suisse s'engage déjà dans le cadre de nouveaux partenariats migratoires. Il est important de dire que des accords de réadmission avec l'Algérie devraient fonctionner, et que la situation avec le Maroc évolue de jour en jour. C'est évidemment important. Les discussions relatives à ces nouveaux partenariats sont menées, elles sont nécessaires. En ce qui concerne l'Erythrée, on le sait, la situation est compliquée, puisque ce pays n'est pas ouvert à un tel dialogue. On doit pouvoir poursuivre la recherche de solutions. La Suisse n'est pas isolée sur cette question, qui concerne l'ensemble des pays d'Europe. C'est donc une discussion qu'on doit avoir avec l'ensemble des pays d'Europe et qui ne concerne pas que la Suisse.",0,FR
257004_10,C'est pour toutes ces raisons que la commission vous propose d'entrer en matière sur le projet par 22 voix contre 2.,0,FR
211668_6,"Le tout dernier point concerne le désendettement de l'assurance. La différence entre la majorité et la minorité porte sur la question de l'intérêt. Le moment auquel on peut prévoir que l'assurance-invalidité aura terminé son désendettement ne varie pas. C'est un désendettement qui reste fixé à la fin des années 2020, à 2029 ou à 2030. Que l'on choisisse la majorité ou la minorité, cela ne fait pas de différence.",0,FR
194915_4,"Cette proposition nous a été soumise par les organisations professionnelles, qui sont donc à l'origine du dépôt de cette proposition de minorité. En effet, ces organisations professionnelles craignent qu'il y ait certains cas de fraude - et il y en a déjà. De ce point de vue, cette proposition très mesurée, formulée de manière potestative, permet au Conseil fédéral d'intervenir en collaboration avec les organisations concernées pour protéger ces dénominations, sans que l'instrument soit trop contraignant.",0,FR
352373_8,"Ich danke Ihnen, wenn Sie überall der Mehrheit folgen.",0,DE
331707_7,"Innerhalb der Kommission wurden zunächst umfassende Anhörungen durchgeführt. Diese betrafen teils allgemeine Rückmeldungen zur Langfriststrategie, teils auch Anregungen und Anliegen zu konkreten Projekten. Bei den einzelnen Geschäften werde ich insbesondere auf die Anliegen der Konferenz der kantonalen Direktoren des öffentlichen Verkehrs (KÖV) zurückkommen.",0,DE
341377_6,"Dann komme ich zur Aussage, die Biodiversität habe in den vergangenen Jahren gelitten und sei schlechter geworden. Ich glaube, es wäre falsch, einfach zu sagen, dass vor allem die Landwirtschaft daran schuld ist. Die Landwirtschaftsfläche macht etwa 18 Prozent der Landesfläche aus. Es gibt noch 80 Prozent andere Flächen, mit denen auch ein Beitrag zur Biodiversität geleistet werden soll und auch geleistet werden kann. Die Frage ist ja auch: Weshalb geht die Biodiversität zurück, was sind die Gründe? Diese sind nicht ganz klar ausgewiesen. Es gibt immer wieder neue Studien, die andere Ursachen und Gründe benennen. Also von daher, meine ich, ist es einfach zu kurz gegriffen, zu sagen, es sei nur die Landwirtschaft.",0,DE
